tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag
FRB20190304B,-9999,-9999,204.9,0.2,-9999,24.2,0.2,-9999,20.4,78.8,13.0,7.0,-9999,-9999,-9999,-9999,20.8,470.7,0,0.9,0,1.5,28.8,470.005,0.006,447.4,449.8,0.00295,0.00062,6e-05,0.7,0.3,-9999,2.2,0.6,-9999,0,58546.453485317,9e-09,58546.453344379,9e-09,0.0003,0.0001,-1.2,0.9,-7.0,2.0,646.5,400.2,400.2,458841.965,456601,0.267,0
FRB20190304C,-9999,-9999,223.0,0.2,-9999,26.7,0.2,-9999,39.04,63.18,12.0,8.0,-9999,-9999,-9999,-9999,10.8,564.5,0,1.9,0,3.1,15.9,564.99,0.01,542.9,542.5,0.00295,<0.0011,-9999,0.5,0.2,-9999,1.3,0.1,-9999,0,58546.501249004,2e-09,58546.501079584,5e-09,0.00095,9e-05,22.0,5.0,-90.0,20.0,535.2,400.2,454.9,386461.932,387290,0.378,0
FRB20190307A,-9999,-9999,254.6,0.2,-9999,9.9,0.3,-9999,28.92,29.59,12.0,7.0,-9999,-9999,-9999,-9999,12.3,352.6,0,0,0,0,18.7,355.34,0.06,297.3,309.6,0.00688,<0.0025,-9999,0,0,No flux calculated for this burst due to bad gains with no scaling factor. See Section 3.4.,0,0,No fluence calculated for this burst due to bad gains with no scaling factor. See Section 3.4.,0,58549.58179548,1e-08,58549.58168893,2e-08,0.0021,0.0002,20.0,4.0,-30.0,5.0,735.8,421.8,557.1,291898.68,291226,0.532,0
FRB20190307B,-9999,-9999,269.2,0.06,-9999,38.4,0.2,-9999,64.53,26.61,16.0,8.0,-9999,-9999,-9999,-9999,11.8,291.1,0,0,0,0,19.9,294.0,0.05,239.1,248.9,0.02261,0.021,0.002,0,0,No flux calculated for this burst due to bad gains with no scaling factor. See Section 3.4.,0,0,No fluence calculated for this burst due to bad gains with no scaling factor. See Section 3.4.,0,58549.62415401,1e-08,58549.62406585,2e-08,<0.0019,-9999,25.0,6.0,-26.0,6.0,800.2,486.8,656.8,1622823.217,1623353,0.479,0
FRB20190308C,-9999,-9999,188.36,0.03,-9999,44.4,0.2,-9999,133.59,72.36,19.0,7.0,-9999,-9999,-9999,-9999,22.3,498.2,0,3.7,0,6.8,39,500.52,0.03,477.4,480.5,0.02163,0.0023,0.0002,0.5,0.4,-9999,5.0,2.0,-9999,0,58550.396322653,4e-09,58550.396172565,8e-09,0.0004,0.0004,15.0,4.0,-60.0,10.0,550.7,400.2,453.4,666517.7,662100,0.291,0
FRB20190308C,-9999,-9999,188.36,0.03,-9999,44.4,0.2,-9999,133.59,72.36,19.0,7.0,-9999,-9999,-9999,-9999,22.3,498.2,0,3.7,0,6.8,39,500.52,0.03,477.4,480.5,0.02163,0.0023,0.0002,0.5,0.4,-9999,5.0,2.0,-9999,1,58550.396322754,3e-09,58550.396172666,8e-09,0.0006,0.0002,14.0,2.0,-61.0,7.0,545.7,400.2,449.0,666517.7,662100,0.291,0
FRB20190308B,-9999,-9999,38.59,0.04,-9999,83.6,0.3,-9999,125.9,21.35,110.0,60.0,-9999,100.0,60.0,-9999,10.3,179.5,2.5,1.2,5.1,2.5,21.8,180.18,0.007,111.5,106.0,0.00197,0.00013,4e-05,1.1,0.9,-9999,1.4,0.8,-9999,0,58550.4669946,1e-09,58550.46694057,3e-09,0.00019,9e-05,19.0,3.0,-53.0,8.0,587.9,400.2,477.2,392158.517,391540,0.371,0
FRB20190308B,-9999,-9999,38.59,0.04,-9999,83.6,0.3,-9999,125.9,21.35,110.0,60.0,-9999,100.0,60.0,-9999,10.3,179.5,2.5,1.2,5.1,2.5,21.8,180.18,0.007,111.5,106.0,0.00197,0.00013,4e-05,1.1,0.9,-9999,1.4,0.8,-9999,1,58550.466994633,4e-09,58550.466940603,5e-09,0.0005,0.0003,9.0,7.0,-40.0,20.0,585.3,400.2,455.5,392158.517,391540,0.371,0
FRB20190309A,-9999,-9999,279.0,0.2,-9999,52.4,0.2,-9999,81.37,23.47,20.0,10.0,-9999,-9999,-9999,-9999,9.3,357.5,0,1.2,0,2.4,12.3,356.9,0.03,298.3,303.9,0.00197,<0.00075,-9999,0.4,0.3,-9999,0.7,0.4,-9999,0,58551.643480714,2e-09,58551.643373692,8e-09,0.00058,9e-05,13.0,5.0,-60.0,20.0,535.8,400.2,442.9,402430.771,403706,0.352,0
FRB20190313B,-9999,-9999,102.0,0.2,-9999,74.1,0.2,-9999,140.61,25.78,50.0,20.0,-9999,20.0,20.0,-9999,14.1,1192.1,18.0,2.6,31.0,4.6,14.8,1191.25,0.06,1131.4,1131.6,0.00786,0.0044,0.0009,0.7,0.3,-9999,2.7,0.8,-9999,0,58555.1389638,1e-08,58555.13860659,2e-08,0.0006,0.0006,-1.0,2.0,1.0,3.0,800.2,400.2,400.2,214310.108,213401,0.657,0
FRB20190313A,-9999,FRB20181119A,190.5,0.1,-9999,65.1,0.2,-9999,124.52,51.97,30.0,10.0,-9999,-9999,-9999,-9999,9.4,365.6,0,3.2,0,6.4,12.4,364.5,0.1,330.7,338.8,0.0059,<0.0031,-9999,0.4,0.2,-9999,1.5,0.6,-9999,0,58555.39012454,3e-08,58555.39001524,4e-08,0.0019,0.0006,20.0,10.0,-17.0,9.0,800.2,515.8,747.9,398020.081,398842,0.359,0
FRB20190316A,-9999,-9999,5.2,0.2,-9999,20.5,0.2,-9999,113.33,-41.79,12.0,7.0,-9999,-9999,-9999,-9999,12.7,516.0,0,3.1,0,5.5,19,515.927,0.006,477.0,485.3,0.00197,<0.00098,-9999,1.3,0.5,-9999,2.5,0.8,-9999,0,58558.862665367,2e-09,58558.862510659,3e-09,0.00083,7e-05,9.0,2.0,-15.0,3.0,788.2,400.2,536.1,437805.536,435322,0.301,0
FRB20190317A,-9999,-9999,87.4,0.2,-9999,44.7,0.2,-9999,166.86,8.75,20.0,10.0,-9999,-9999,-9999,-9999,9.3,1156.5,0,2.1,0,3.8,9.8,1157.259,0.007,1019.3,964.1,0.00197,<0.00092,-9999,0.5,0.2,-9999,1.2,0.4,-9999,0,58559.09337537,3e-09,58559.093028349,4e-09,0.0007,0.0001,9.0,4.0,-12.0,5.0,800.2,400.2,582.6,441636.829,440794,0.292,0
FRB20190317B,-9999,-9999,101.01,0.07,-9999,49.7,0.2,-9999,166.11,19.23,20.0,10.0,-9999,-9999,-9999,-9999,9.9,425.4,0,2.7,0,4.7,11.8,424.31,0.01,343.7,326.5,0.00295,<0.0016,-9999,0.7,0.2,-9999,1.9,0.5,-9999,0,58559.127106541,4e-09,58559.126979304,5e-09,0.0013,0.0002,0.0,2.0,0.0,2.0,800.2,400.2,512.6,436962.183,437146,0.298,0
FRB20190317C,-9999,-9999,125.8,0.2,-9999,32.1,0.2,-9999,190.52,32.43,11.0,7.0,-9999,-9999,-9999,-9999,11.4,601.7,0,9.5,0,17.1,18.1,598.26,0.07,544.7,543.8,0.02851,0.023,0.003,0.4,0.2,-9999,8.0,3.0,-9999,0,58559.19933451,2e-08,58559.19915511,3e-08,0.001,0.001,3.0,1.0,-10.0,2.0,759.0,400.2,472.6,2357907.573,2354169,0.312,0
FRB20190317F,-9999,-9999,236.25,0.05,-9999,47.1,0.1,-9999,75.21,50.75,23.0,3,-9999,-9999,-9999,-9999,53.6,1125.8,0,6.2,0,11.9,82.3,1118.11,0.01,1084.8,1092.2,0.02064,0.009,0.0003,1.6,0.8,-9999,30.0,10.0,-9999,0,58559.506890645,3e-09,58559.506555364,4e-09,0.0017,0.0002,1.2,0.3,-7.1,0.5,768.8,400.2,434.8,1341552.376,1318745,0.294,0
FRB20190317E,-9999,-9999,274.4,0.2,-9999,13.3,0.2,-9999,41.12,13.44,13.0,7.0,-9999,-9999,-9999,-9999,14.9,800.7,0,7.4,0,12.7,14.9,800.88,0.01,666.6,696.0,0.00393,<0.0021,-9999,2.2,0.7,-9999,7.0,2.0,-9999,0,58559.611718296,4e-09,58559.611478141,6e-09,0.0017,0.0002,0.0,1.0,1.0,2.0,800.2,400.2,800.2,408745.649,409178,0.343,0
FRB20190318A,-9999,-9999,324.1,0.1,-9999,74.5,0.2,-9999,110.81,16.39,50.0,20.0,-9999,40.0,20.0,-9999,24.8,420.5,43.6,6.9,69.9,11.5,32.4,419.266,0.008,333.9,318.9,0.01278,0.0062,0.0007,1.6,0.4,-9999,14.0,3.0,-9999,0,58560.738919622,4e-09,58560.738793899,4e-09,0.0009,0.0002,0.0,0.7,-3.0,0.9,800.2,400.2,402.9,843901.416,840249,0.325,0
FRB20190319A,-9999,-9999,113.4,0.1,-9999,5.7,0.2,-9999,212.61,12.0,14.0,5.0,-9999,-9999,-9999,-9999,22.3,2041.3,0,12.5,0,21.4,23.7,2039.94,0.01,1932.3,1898.1,0.00885,0.004,0.001,2.8,0.8,-9999,19.0,4.0,-9999,0,58561.156965931,5e-09,58561.156354227,7e-09,0.0015,0.0002,4.0,2.0,-4.0,2.0,800.2,400.2,640.9,580946.649,573641,0.386,0
FRB20190320A,-9999,-9999,61.6,0.2,-9999,63.4,0.2,-9999,142.85,8.3,30.0,10.0,-9999,-9999,-9999,-9999,15.7,613.0,0,3.0,0,5.4,16,614.15,0.01,470.2,400.3,0.00295,0.0013,0.0003,0.9,0.3,-9999,4.0,1.0,-9999,0,58562.014611073,6e-09,58562.014426912,7e-09,0.0012,0.0002,-2.0,1.0,1.0,2.0,800.2,400.2,400.2,424979.077,424985,0.317,0
FRB20190320B,-9999,-9999,250.4,0.2,-9999,39.6,0.2,-9999,63.19,41.2,14.0,9.0,-9999,-9999,-9999,-9999,17.9,490.1,0,0.9,0,1.5,20.1,489.495,0.007,451.8,459.0,0.00295,<0.0011,-9999,0.7,0.2,-9999,1.9,0.3,-9999,0,58562.533028513,4e-09,58562.532881731,5e-09,0.00093,6e-05,-1.0,1.0,-2.0,2.0,800.2,400.2,400.2,437999.391,437146,0.298,0
FRB20190320C,-9999,-9999,254.7,0.2,-9999,22.4,0.2,-9999,42.68,34.17,13.0,8.0,-9999,-9999,-9999,-9999,11.4,367.2,0,4.1,0,6.9,12.9,368.79,0.009,321.7,331.4,0.00393,<0.0013,-9999,1.2,0.3,-9999,3.1,0.6,-9999,0,58562.547894534,6e-09,58562.547783947,7e-09,0.001,0.0001,0.0,2.0,-2.0,2.0,800.2,400.2,442.0,429344.54,429242,0.311,0
FRB20190320D,-9999,-9999,262.2,0.2,-9999,59.1,0.2,-9999,87.69,33.53,20.0,10.0,-9999,-9999,-9999,-9999,12.5,1151.7,0,15.8,0,26.2,16.9,1141.3,0.2,1097.5,1103.9,0.03342,0.02,0.005,0.5,0.2,-9999,11.0,2.0,-9999,0,58562.56467839,6e-08,58562.56433614,8e-08,0.006,0.002,9.0,3.0,-10.0,3.0,800.2,400.2,634.8,2551123.231,2557241,0.315,0
FRB20190320E,-9999,-9999,76.6,0.2,-9999,89.2,0.2,-9999,123.78,26.75,1100.0,200.0,-9999,900.0,300.0,-9999,32.7,299.2,8.7,5.9,15.2,10.5,38.8,299.135,0.004,243.3,245.7,0.00295,0.0007,0.0001,4.0,2.0,-9999,12.0,4.0,-9999,0,58562.971827585,2e-09,58562.971737885,3e-09,0.00083,5e-05,6.1,0.9,-8.0,1.0,800.2,400.2,592.6,418676.648,414649,0.334,0
FRB20190322A,-9999,-9999,110.8,0.2,-9999,51.3,0.2,-9999,166.31,25.61,20.0,10.0,-9999,-9999,-9999,-9999,19,1054.6,0,9.4,0,16.6,22.5,1060.12,0.03,996.5,993.0,0.02359,0.011,0.003,0.6,0.3,-9999,10.0,3.0,-9999,0,58564.144495,1e-08,58564.14417711,1e-08,0.0028,0.0005,5.0,1.0,-7.0,2.0,800.2,400.2,563.0,1493625.887,1491721,0.315,0
FRB20190322B,-9999,-9999,132.0,0.2,-9999,73.3,0.3,-9999,140.54,34.14,40.0,20.0,-9999,30.0,20.0,-9999,10.1,577.4,12.7,1.8,24.7,3.5,10.2,576.98,0.02,530.0,536.4,0.00295,<0.0017,-9999,0.6,0.4,-9999,2.0,0.9,-9999,0,58564.19786169,1e-08,58564.19768868,1e-08,0.0013,0.0002,0.0,2.0,-6.0,5.0,725.7,400.2,400.2,417104.446,418298,0.328,0
FRB20190322C,-9999,-9999,296.4,0.1,-9999,70.7,0.1,-9999,102.77,21.2,50.0,10.0,-9999,40.0,3.0,-9999,53.1,1192.1,36.2,3.8,67.2,7.0,61.9,1192.081,0.001,1126.3,1125.9,0.00295,0.00101,5e-05,4.0,2.0,-9999,13.0,6.0,-9999,0,58564.65575584,2e-09,58564.655398377,2e-09,0.00014,6e-05,-0.2,0.4,-1.5,0.5,800.2,400.2,400.2,440744.588,436537,0.299,0
FRB20190323A,-9999,-9999,112.4,0.2,-9999,34.5,0.2,-9999,184.44,22.29,14.0,8.0,-9999,-9999,-9999,-9999,14.7,855.7,0,3.2,0,5.6,14.4,857.504,0.009,784.7,768.7,0.00393,0.0026,0.0006,0.7,0.3,-9999,2.7,0.8,-9999,0,58565.144424768,9e-09,58565.144167633,9e-09,0.0005,0.0002,2.0,2.0,-3.0,2.0,800.2,400.2,542.7,641678.782,639305,0.315,0
FRB20190323B,-9999,-9999,193.22,0.04,-9999,77.2,0.2,-9999,122.83,39.89,70.0,20.0,-9999,70.0,10.0,-9999,57.2,787.7,14.0,3.2,22.4,5.2,76.8,789.5631,0.0008,749.3,756.6,0.00098,0.00013,1e-05,7.0,1.0,-9999,11.0,1.0,-9999,0,58565.363150085,2e-09,58565.362913323,2e-09,0.00013,2e-05,5.8,0.4,-7.6,0.5,800.2,400.2,586.4,221925.827,214921,0.31,0
FRB20190323C,-9999,-9999,199.5,0.2,-9999,40.1,0.2,-9999,101.57,75.94,15.0,9.0,-9999,-9999,-9999,-9999,11.5,380.1,0,1.4,0,2.4,12.7,381.12,0.01,357.5,360.9,0.00295,0.0011,0.0002,0.6,0.2,-9999,1.4,0.2,-9999,0,58565.3869419,1e-08,58565.38682762,1e-08,0.0003,0.0002,3.0,2.0,-11.0,4.0,722.5,400.2,454.3,427990.902,427417,0.313,0
FRB20190323D,-9999,-9999,56.9,0.2,-9999,46.9,0.2,-9999,151.43,-5.97,20.0,10.0,-9999,-9999,-9999,-9999,9.4,760.2,0,2.5,0,4.6,12.2,763.7,0.2,601.3,558.1,0.01278,<0.0070,-9999,0.4,0.2,-9999,2.5,0.9,-9999,0,58565.9912969,2e-08,58565.99106791,6e-08,0.0054,0.0008,-8.0,3.0,-3.0,10.0,528.8,400.2,400.2,643904.264,644778,0.31,0
FRB20190325A,-9999,-9999,130.4,0.2,-9999,83.1,0.3,-9999,130.04,30.15,100.0,50.0,-9999,90.0,50.0,-9999,13.3,357.5,9.3,4.0,17.8,7.4,15.6,359.29,0.01,308.3,312.9,0.00295,<0.0018,-9999,1.3,0.7,-9999,5.0,2.0,-9999,0,58567.18038618,1e-08,58567.18027844,1e-08,0.0016,0.0001,-1.0,1.0,-1.0,2.0,800.2,400.2,400.2,333682.56,333786,0.464,0
FRB20190325B,-9999,-9999,183.9,0.2,-9999,30.32,0.07,-9999,188.67,81.54,9.0,7.0,-9999,-9999,-9999,-9999,9.8,1730.7,0,5.4,0,8.9,11.9,1733.92,0.03,1714.1,1714.8,0.00688,0.0021,0.0006,0.7,0.2,-9999,3.8,0.8,-9999,0,58567.33568434,1e-08,58567.3351644,2e-08,0.0013,0.0004,2.0,2.0,-6.0,3.0,800.2,400.2,476.9,515184.854,513449,0.45,0
FRB20190325C,-9999,-9999,53.9,0.2,-9999,60.2,0.2,-9999,142.01,3.52,20.0,10.0,-9999,-9999,-9999,-9999,11.7,799.0,0,5.2,0,8.8,12.3,797.83,0.03,609.4,499.6,0.00885,<0.0039,-9999,0.6,0.2,-9999,3.8,0.9,-9999,0,58567.97646039,1e-08,58567.97622115,2e-08,0.0032,0.0004,4.0,2.0,-7.0,3.0,800.2,400.2,542.7,541897.86,540810,0.421,0
FRB20190326A,-9999,-9999,161.9,0.2,-9999,74.2,0.2,-9999,133.5,40.27,40.0,20.0,-9999,30.0,20.0,-9999,11.7,283.1,10.5,1.6,18.7,2.9,13.4,283.311,0.005,242.6,250.5,0.00098,<0.00055,-9999,1.0,0.3,-9999,1.5,0.4,-9999,0,58568.27726197,1e-08,58568.27717702,1e-08,0.00046,5e-05,2.0,2.0,-8.0,3.0,791.7,400.2,458.0,176018.263,172666,0.445,0
FRB20190327A,-9999,-9999,281.3,0.2,-9999,34.28,0.05,-9999,63.67,16.06,16.0,6.0,-9999,-9999,-9999,-9999,31.9,347.8,0,1.8,0,3.1,36.4,346.575,0.002,257.8,270.1,0.00197,0.00033,3e-05,2.4,0.8,-9999,5.0,2.0,-9999,0,58569.602405255,5e-09,58569.602301329,5e-09,0.0003,4e-05,-0.8,0.6,-2.1,0.9,800.2,400.2,400.2,361229.068,359929,0.422,1
FRB20190328A,-9999,-9999,120.4,0.2,-9999,59.1,0.2,-9999,158.17,31.91,20.0,10.0,-9999,-9999,-9999,-9999,10.2,1303.7,0,1.9,0,2.8,9.1,1303.6,0.1,1251.8,1256.4,0.00983,<0.010,-9999,0.4,0.2,-9999,2.7,0.5,-9999,0,58570.15749269,3e-08,58570.1571018,5e-08,0.007,0.001,-5.0,2.0,4.0,3.0,800.2,400.2,400.2,774502.271,774586,0.378,0
FRB20190328B,-9999,-9999,199.5,0.3,-9999,86.9,0.3,-9999,122.51,30.26,200.0,100.0,-9999,200.0,100.0,-9999,9.3,564.5,6.8,3.5,12.3,6.2,10.6,565.0,0.02,514.9,519.9,0.00492,<0.0020,-9999,0.7,0.3,-9999,2.1,0.5,-9999,0,58570.40886353,2e-08,58570.40869411,2e-08,0.0016,0.0002,9.0,3.0,-13.0,4.0,800.2,400.2,559.5,370849.697,370874,0.404,0
FRB20190328C,-9999,-9999,73.8,0.2,-9999,82.0,0.3,-9999,130.57,23.02,90.0,50.0,-9999,90.0,40.0,-9999,18.2,470.7,5.7,2.1,10.6,4.1,21.6,472.861,0.008,408.2,405.3,0.00492,0.0023,0.0003,5.0,2.0,-9999,15.0,7.0,-9999,0,58570.517506133,9e-09,58570.51736434,1e-08,0.0008,0.0001,1.0,1.0,-3.0,2.0,800.2,400.2,459.0,520858.438,518921,0.444,0
FRB20190329B,-9999,-9999,87.9,0.2,-9999,76.3,0.2,-9999,137.34,22.86,50.0,30.0,-9999,40.0,30.0,-9999,15.3,406.0,0,0,0,0,24.5,406.054,0.007,340.1,336.0,0.0059,0.0034,0.0003,0,0,No flux calculated for this burst due to bad gains with no scaling factor. See Section 3.4.,0,0,No fluence calculated for this burst due to bad gains with no scaling factor. See Section 3.4.,0,58571.055938187,9e-09,58571.055816426,9e-09,0.0004,0.0002,6.0,1.0,-14.0,2.0,746.6,400.2,500.4,481769.513,479705,0.486,1
FRB20190329C,-9999,-9999,279.79,0.02,-9999,51.6,0.1,-9999,80.69,22.77,25.0,6.0,-9999,-9999,-9999,-9999,26.7,1256.8,0,0,0,0,27.5,1256.359,0.007,1196.0,1201.8,0.00492,0.0009,0.0002,0,0,No flux calculated for this burst due to bad gains with no scaling factor. See Section 3.4.,0,0,No fluence calculated for this burst due to bad gains with no scaling factor. See Section 3.4.,0,58571.591907391,8e-09,58571.591530654,8e-09,0.0013,0.0001,0.1,0.9,0.0,1.0,800.2,400.2,800.2,342994.535,340473,0.453,1
FRB20190329A,-9999,-9999,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,11.7,189.2,19.0,4.1,34.6,7.4,19.3,188.61,0.05,100.8,80.2,0.0118,0.0009,0.0001,0.5,0.2,-9999,2.2,0.8,-9999,0,58571.99885785,1e-08,58571.9988013,2e-08,0.001,0.0002,42.0,8.0,-270.0,50.0,473.9,400.2,432.3,332516.167,331961,0.467,0
FRB20190330A,-9999,-9999,204.1,0.2,-9999,38.36,0.09,-9999,85.79,75.35,11.0,9.0,-9999,-9999,-9999,-9999,9.4,509.5,0,1.1,0,1.9,10.7,508.97,0.02,484.1,488.6,0.00197,0.0005,0.0002,0.4,0.1,-9999,1.1,0.2,-9999,0,58572.38050408,2e-08,58572.38035146,2e-08,0.001,0.0002,-1.0,2.0,-3.0,4.0,800.2,400.2,400.2,386000.852,386073,0.38,0
FRB20190330B,-9999,-9999,269.41,0.04,-9999,52.8,0.1,-9999,80.58,29.23,26.0,6.0,-9999,-9999,-9999,-9999,44.9,668.0,0,1.5,0,2.7,51.9,668.093,0.002,619.2,626.0,0.00197,0.00023,2e-05,2.8,0.9,-9999,5.0,2.0,-9999,0,58572.560358824,4e-09,58572.560158487,5e-09,0.00034,3e-05,0.9,0.4,-5.3,0.7,800.2,400.2,435.9,371190.309,367225,0.41,0
FRB20190401A,-9999,-9999,196.8,0.2,-9999,79.9,0.2,-9999,122.07,37.19,70.0,30.0,-9999,60.0,30.0,-9999,22.9,779.6,17.6,5.2,31.4,9.7,24.8,783.22,0.02,740.8,747.8,0.01081,<0.0039,-9999,1.1,0.5,-9999,9.0,3.0,-9999,0,58574.35864405,1e-08,58574.35840919,1e-08,0.0035,0.0002,1.5,0.9,-4.0,1.0,800.2,400.2,479.1,531748.797,529866,0.433,0
FRB20190402A,-9999,-9999,178.6,0.2,-9999,47.1,0.2,-9999,148.44,67.11,16.0,9.0,-9999,-9999,-9999,-9999,10.9,1287.5,0,1.5,0,2.7,11.5,1291.69,0.08,1265.3,1271.7,0.01573,<0.0066,-9999,0.3,0.2,-9999,1.3,0.5,-9999,0,58575.29873229,2e-08,58575.29834496,3e-08,0.0053,0.0006,4.0,3.0,-17.0,6.0,657.4,400.2,453.3,586927.64,582762,0.376,0
FRB20190403G,-9999,-9999,81.7,0.2,-9999,25.8,0.2,-9999,180.44,-5.19,12.0,8.0,-9999,-9999,-9999,-9999,11.4,865.4,0,1.0,0,1.7,15.8,865.31,0.01,700.0,620.0,0.00197,<0.0019,-9999,0.8,0.3,-9999,1.6,0.4,-9999,0,58576.0295299,2e-08,58576.02927043,2e-08,0.0016,0.0001,36.0,6.0,-80.0,10.0,603.2,425.5,506.6,448191.356,446874,0.282,0
FRB20190403A,-9999,-9999,116.3,0.2,-9999,86.4,0.3,-9999,126.94,27.92,180.0,90.0,-9999,190.0,80.0,-9999,10.8,519.2,6.7,4.2,12.1,7.6,15.2,518.83,0.01,464.6,467.8,0.00295,<0.0018,-9999,1.1,0.3,-9999,3.2,0.9,-9999,0,58576.10937642,2e-08,58576.10922084,2e-08,0.0015,0.0001,4.0,2.0,-9.0,3.0,800.2,400.2,513.6,362788.787,360538,0.421,0
FRB20190403B,-9999,-9999,135.5,0.2,-9999,1.46,0.09,-9999,227.76,29.41,13.0,5.0,-9999,-9999,-9999,-9999,18.9,291.1,0,15.4,0,26.8,26,292.47,0.03,238.4,244.5,0.01081,0.0058,0.0008,3.0,1.0,-9999,24.0,7.0,-9999,0,58576.18047849,1e-08,58576.18039078,2e-08,0.0023,0.0004,3.0,1.0,-11.0,2.0,714.3,400.2,453.2,881211.496,878553,0.436,0
FRB20190403C,-9999,-9999,249.8,0.2,-9999,58.7,0.2,-9999,88.33,39.91,20.0,10.0,-9999,-9999,-9999,-9999,9,933.3,0,1.4,0,2.5,12.2,935.01,0.03,896.1,903.1,0.00492,0.0019,0.0004,0.4,0.2,-9999,1.5,0.3,-9999,0,58576.49222585,2e-08,58576.49194547,3e-08,0.0009,0.0004,-1.0,2.0,-7.0,4.0,659.0,400.2,400.2,384013.191,384249,0.383,0
FRB20190403D,-9999,-9999,326.5,0.3,-9999,84.3,0.3,-9999,118.44,23.12,120.0,60.0,-9999,110.0,60.0,-9999,10.9,613.0,3.8,1.9,6.9,3.4,9.9,613.46,0.03,550.5,549.7,0.00295,<0.0017,-9999,0.7,0.4,-9999,1.8,0.6,-9999,0,58576.72776568,3e-08,58576.72758173,3e-08,0.0013,0.0002,-2.0,2.0,-3.0,5.0,700.9,400.2,400.2,354373.123,355066,0.43,0
FRB20190403E,-9999,-9999,220.22,0.09,-9999,86.5,0.3,-9999,121.09,30.19,170.0,90.0,-9999,150.0,80.0,-9999,23.7,220.0,27.3,18.8,45.6,32.1,57,226.2,0.01,176.3,181.1,0.01868,0.018,0.001,4.0,2.0,-9999,80.0,30.0,-9999,0,58576.885389335,8e-09,58576.885321506,8e-09,0.0022,0.0002,32.0,2.0,-36.0,2.0,798.7,482.1,620.6,1669738.529,1655273,0.409,0
FRB20190403F,-9999,-9999,43.3,0.2,-9999,33.1,0.2,-9999,150.44,-23.14,12.0,6.0,-9999,-9999,-9999,-9999,11.9,666.4,0,5.4,0,9.4,16.4,664.18,0.02,596.8,597.5,0.01475,0.01,0.002,0.6,0.3,-9999,7.0,2.0,-9999,0,58576.92169858,2e-08,58576.92149941,3e-08,0.001,0.0005,-4.0,1.0,1.0,2.0,800.2,400.2,400.2,1131202.429,1129049,0.396,0
FRB20190404A,-9999,-9999,143.1,0.1,-9999,36.9,0.2,-9999,186.85,47.18,18.0,6.0,-9999,-9999,-9999,-9999,24.3,1353.8,0,2.4,0,4.2,24.4,1353.901,0.009,1313.6,1326.5,0.00492,0.0011,0.0002,1.2,0.4,-9999,4.0,2.0,-9999,0,58577.19521083,1e-08,58577.19480484,1e-08,0.0014,0.0001,-1.3,0.8,0.0,1.0,800.2,400.2,400.2,376609.886,373305,0.4,0
FRB20190404B,-9999,-9999,259.8,0.1,-9999,40,0.1,-9999,64.63,34.07,22.0,3.0,-9999,-9999,-9999,-9999,134,490.1,0,1.1,0,1.8,175.1,489.4231,0.0006,444.4,453.5,0.00098,0.000111,3e-06,9.0,2.0,-9999,16.0,3.0,-9999,0,58577.522402996,2e-09,58577.522256236,2e-09,0.000331,9e-06,-2.3,0.1,-2.7,0.3,725.3,400.2,400.2,208149.516,196073,0.37,0
FRB20190405A,-9999,-9999,337.0,0.2,-9999,21.0,0.3,-9999,83.44,-30.71,12.0,7.0,-9999,-9999,-9999,-9999,9.6,423.8,0,3.4,0,6.5,10.9,424.88,0.03,377.6,385.2,0.01376,0.0025,0.0006,0.7,0.4,-9999,3.0,1.0,-9999,0,58578.73224998,3e-08,58578.73212258,3e-08,0.0011,0.0005,3.0,3.0,-12.0,5.0,716.7,400.2,460.0,575190.398,572729,0.387,0
FRB20190405B,-9999,-9999,236.48,0.04,-9999,89.2,0.2,-9999,122.28,27.73,1100.0,300.0,-9999,900.0,200.0,-9999,20.6,1111.2,9.2,6.6,16.9,12.0,21.4,1113.218,0.009,1059.3,1062.6,0.00492,0.005,0.0007,3.0,1.0,-9999,18.0,6.0,-9999,0,58578.98019176,2e-08,58578.97985794,2e-08,0.0008,0.0002,7.0,2.0,-8.0,2.0,800.2,400.2,620.7,675227.691,673657,0.459,0
FRB20190406A,-9999,FRB20190208A,283.5,0.1,-9999,47.0,0.2,-9999,76.71,19.04,20.0,10.0,-9999,-9999,-9999,-9999,13.1,580.7,0,2.7,0,5.0,16.3,580.225,0.009,508.8,515.0,0.00295,<0.0015,-9999,0.5,0.3,-9999,2.0,1.0,-9999,0,58580.0,1.0,58580.0,1.0,0.0013,0.0001,21.0,4.0,-34.0,6.0,698.5,416.6,539.4,396398.83,397018,0.362,0
